Source,Target,Sigmoid
3447593,22942790,0.0005329417038212735
1402936,4090287,0.0005329417038212735
7691631,15693680,0.0007289999959155612
21779020,3678731,0.5123831061108493
3557653,2968000,0.007339052479786387
20580498,7691631,0.9623558771121699
11412473,14238949,0.0005329417038212735
2751199,2752522,0.0006421010698458761
1090311,168370,0.8084901884919758
20929025,321278,0.0005329417038212735
5048251,641512,0.0005329417038212735
14204295,12584841,0.0005329417038212735
28758778,1362490,0.0005329417038212735
14225208,21449162,0.0019718664859289196
23810532,9325315,0.0005329417038212735
3198415,2228226,0.0017764723460709118
6862780,143580,0.001970728099968451
20580498,15693680,0.0005329417038212735
9534760,3214406,0.0006421010698458761
26494782,17815037,0.0005329417038212735
22873447,21129265,0.0005329417038212735
1632976,658518,0.0005329417038212735
24474126,3638964,0.9160386121178148
7691631,9461481,0.0007271974577188132
488514,614070,0.5180390863375511
11452644,9996255,0.0005329417038212735
19354917,3620194,0.0005329417038212735
7961991,7968417,0.0005329417038212735
24400684,25841126,0.0005329417038212735
26715792,1725199,0.0005329417038212735
28671602,734934,0.004678043844653401
17620347,14225208,0.0006944265384535538
2055965,19390712,0.7271681816765635
2055965,20905275,0.0005329417038212735
23407526,3214406,0.0005329417038212735
17049596,1093228,0.0005329417038212735
1332134,1157388,0.0005329417038212735
16665655,929845,0.0005329417038212735
16665655,3319769,0.0006421010698458761
24664810,3214406,0.0005329417038212735
25252102,15901046,0.0017764723460709118
12048721,7760890,0.0005329417038212735
15901046,25252102,0.0018856317120955145
8710734,507775,0.004839528679285682
28834044,417389,0.0005329417038212735
11167738,931039,0.0005329417038212735
17950592,17930752,0.0006421010698458761
8962829,3620194,0.0005329417038212735
17089728,14712850,0.05213974977522562
9528819,1380117,0.0005329417038212735
22187098,7764559,0.0005329417038212735
1254497,2935735,0.046751116992143855
695611,12710059,0.0005329417038212735
24669372,2932773,0.0007158880529376351
1217614,3988342,0.0006944265384535538
4007018,258750,0.2018170389787819
20004472,11921752,0.0005329417038212735
658518,1385122,0.01853269648587749
5282596,5312648,0.0006421010698458761
21388550,20897575,0.0005329417038212735
21388550,20882845,0.0005329417038212735
5216282,890377,0.0006944265384535538
10270250,11667865,0.0005329417038212735
5532320,7804910,0.9941871788170278
2935735,12127251,0.0006421010698458761
15045751,7691631,0.972432689072612
23487443,203666,0.0005329417038212735
27193779,27196756,0.0007271974577188132
1283503,19294390,0.0005329417038212735
46939,167174,0.0005329417038212735
585285,8792127,0.0006421010698458761
16688238,21386310,0.0007158880529376351
18219900,2293158,0.0007241209116761963
2293158,13744591,0.0006944265384535538
24560307,10270250,0.0006421010698458761
4262493,2011783,0.06343266527282639
52287,13080550,0.0006421010698458761
18453077,4039952,0.0005329417038212735
128476,606956,0.060277419123284576
20260834,20260602,0.0005329417038212735
20260602,20260834,0.0005329417038212735
16630147,12310030,0.0005329417038212735
26509369,29600667,0.0019724406876037437
380961,1211978,0.0018856317120955145
9615328,8569918,0.0005329417038212735
12892263,13345709,0.0017764723460709118
10642675,10350614,0.0005329417038212735
1284185,7394347,0.0006421010698458761
11667865,10270250,0.0006944265384535538
19614228,11167738,0.0005329417038212735
18065797,5710341,0.0005329417038212735
14562056,13220460,0.017180006477603246
8514,28748876,0.0005329417038212735
24894912,1090311,0.0005329417038212735
7477865,5151909,0.0007158880529376351
7691631,16607898,0.0006944265384535538
11116372,597879,0.0005329417038212735
10822741,3594497,0.0005329417038212735
14474326,65252,0.0005329417038212735
2055965,167174,0.0006421010698458761
22700458,14712850,0.0007158880529376351
2165383,2081289,0.06618844966410707
7673810,6907993,0.0005329417038212735
447184,238972,0.024275305947859652
24835467,931039,0.0006944265384535538
203666,16219318,0.0007271974577188132
24835467,24560307,0.6687398459564066
890377,81384,0.0007158880529376351
206084,11180687,0.0005329417038212735
16219318,203666,0.0005329417038212735
80571,8514,0.0006421010698458761
13575283,455600,0.0005329417038212735
1312351,14299077,0.0005329417038212735
11396385,25652980,0.002192662368093931
714074,7467217,0.0005329417038212735
10399273,4723248,0.0018856317120955145
11581452,258750,0.0005329417038212735
20558462,19745004,0.06652210412595347
14089735,27866077,0.0005329417038212735
24560307,22187098,0.0005329417038212735
3781859,943149,0.0006421010698458761
5017825,478996,0.0006421010698458761
13653550,4007018,0.017180006477603246
25136308,1200050,0.0005329417038212735
7691631,28366058,0.02474542037843506
19360616,9787757,0.0005329417038212735
843222,890377,0.0005329417038212735
12225546,8665467,0.0005329417038212735
14238949,9831101,0.0005329417038212735
9831101,14238949,0.0005329417038212735
5710848,21338881,0.0005329417038212735
2300694,507,0.0005329417038212735
13753636,6296790,0.0017764723460709118
560495,27620277,0.01434994883992836
23403252,65252,0.0005329417038212735
28257573,12446895,0.0005329417038212735
12136863,11931032,0.014532895189044723
1385122,890377,0.0005329417038212735
14089735,2476855,0.0005329417038212735
22321368,1857825,0.0006421010698458761
9325315,10045175,0.02492447435413125
28061676,11061773,0.2007693221624659
8629417,9403933,0.0005329417038212735
4255988,3631697,0.0006421010698458761
1252,614070,0.0005329417038212735
28062827,11167738,0.04801610914887757
27193779,321278,0.7532464643087625
1372780,1020639,0.004678043844653401
2948949,3983388,0.0006421010698458761
8665467,12225546,0.0005329417038212735
16174770,17592572,0.006770591778205503
4110016,25274085,0.0017764723460709118
25837286,3301400,0.0005329417038212735
4164482,1431547,0.0005329417038212735
18825519,3214406,0.0019594186951872733
22527813,16152925,0.0005329417038212735
611921,8514,0.1554602586930042
25661063,14089735,0.0005329417038212735
3623050,14159669,0.019933975762868136
25274085,4110016,0.0005329417038212735
3342055,11545928,0.005527061135955865
21129265,22873447,0.0019594186951872733
27903690,23096959,0.0005329417038212735
16665655,4128353,0.6731693476578521
24560307,9060347,0.0006944265384535538
6115789,5312648,0.01434994883992836
79352,1009207,0.0005329417038212735
10995659,481872,0.0005329417038212735
481872,7691631,0.0005329417038212735
1460385,1446467,0.0005329417038212735
10154685,5400018,0.0005329417038212735
7691631,11589713,0.0005329417038212735
12164369,5811958,0.05073473429834371
11545371,7212432,0.0005329417038212735
22442668,20580498,0.9953150039878489
6182775,596892,0.004678043844653401
24500594,4648505,0.0006421010698458761
17327535,65252,0.25605108177013985
9996255,7586424,0.004873857670587016
21679569,23876490,0.0006421010698458761
212862,8514,0.0005329417038212735
27382506,23096959,0.0005329417038212735
17301522,28669836,0.0005329417038212735
17780645,2508083,0.0005329417038212735
2055965,3455070,0.0007241209116761963
16366081,9252533,0.007372961785012116
8514,1145832,0.0006421010698458761
5694513,14812631,0.0006421010698458761
20882845,19745004,0.0021403368994862533
2649031,26096505,0.0005329417038212735
22965155,1380117,0.0005329417038212735
10707658,26553597,0.16787225035222939
6660536,13934856,0.0024291850991829665
1599151,2331534,0.0006421010698458761
2011783,4262493,0.060739367447532104
10064545,3678731,0.0005329417038212735
4128353,3319769,0.079594347457507
8884539,5731348,0.0006421010698458761
4106792,206084,0.0065630534450892
9992330,12310030,0.01993399048812792
7764559,10697582,0.0005329417038212735
13815417,23096959,0.0005329417038212735
23198783,9403933,0.0005329417038212735
5741125,14712850,0.0005329417038212735
4435792,3149845,0.0005329417038212735
27193779,5187096,0.16787225035222939
26119962,26399616,0.0006421010698458761
958314,7691631,0.0005329417038212735
21413198,15062869,0.0005329417038212735
8514,392785,0.0005329417038212735
19939216,6543378,0.0022269913593952672
22369178,13078968,0.0005329417038212735
17303641,7887296,0.0005329417038212735
13347640,238983,0.0007241209116761963
16563587,11225014,0.9755977898596657
2935735,3100121,0.0005329417038212735
2935735,9384267,0.0005329417038212735
14299077,1312351,0.0005329417038212735
19606628,20929025,0.26619856522665164
2370458,4423776,0.0006421010698458761
104937,8514,0.0005329417038212735
5830987,24560307,0.0005329417038212735
21386310,16688238,0.0018856317120955145
22584039,2055965,0.0017764723460709118
3171862,2006302,0.0005329417038212735
5710848,19006435,0.0005329417038212735
24198103,14430294,0.04808786798715195
25042195,6093316,0.0005329417038212735
1090311,26094060,0.0006421010698458761
14448779,2081289,0.0266777532718809
19692503,9325315,0.017362952826719607
19692503,9530789,0.0006944265384535538
15188780,27764892,0.0005329417038212735
24898177,14125254,0.15421672805075456
15145867,6404963,0.0005329417038212735
714074,12225546,0.007025296965596243
22652644,28199205,0.0006421010698458761
3166814,910744,0.0005329417038212735
29249482,847885,0.004787203210678004
22660201,22993377,0.02408712176767233
24951510,20460946,0.0007158880529376351
3988342,1217614,0.0005329417038212735
30183842,2067253,0.0006944265384535538
18533350,16152925,0.0006421010698458761
21831425,9992330,0.0005329417038212735
27562508,25592861,0.0005329417038212735
22507007,2536587,0.0006421010698458761
238983,13347640,0.0007289100453541057
3955647,349241,0.014459108205952963
20929025,6093316,0.7828135577261408
30093172,25567730,0.0005329417038212735
5497,1784628,0.0005329417038212735
25959820,13392416,0.0005329417038212735
29421384,3678731,0.0005329417038212735
4291387,6766558,0.0005329417038212735
3215654,2293158,0.0005329417038212735
7653178,3867127,0.0005329417038212735
658518,6235174,0.0005329417038212735
26655380,24560307,0.0005329417038212735
6267158,5710341,0.0005329417038212735
11396385,25592861,0.0006421010698458761
9908723,5888353,0.0005329417038212735
15221515,2665618,0.0005329417038212735
11545371,4039952,0.0005329417038212735
12445598,7876204,0.0005329417038212735
2228226,2510503,0.1594563385152055
24946152,6884828,0.0005329417038212735
4330620,2931111,0.0006421010698458761
6660536,24865368,0.0007283358436792818
6660536,5346495,0.0006421010698458761
14757903,9979119,0.0007271974577188132
20580498,12574344,0.209321698763619
203666,23487443,0.0005329417038212735
6093316,20929025,0.9984653965787269
31090585,27196756,0.0006421010698458761
19692503,5151909,0.004678043844653401
206084,1446467,0.0018856317120955145
18194030,20100867,0.0006421010698458761
12646044,4297273,0.2954343282279743
19257170,9530789,0.0006421010698458761
19257170,19692503,0.0005329417038212735
5811958,12164369,0.558330637198515
20882412,21388550,0.0005329417038212735
16652218,16764080,0.0005329417038212735
10270250,24560307,0.018604210346785093
1090311,25312483,0.0017764723460709118
9214768,206084,0.008065701479333548
17931173,17815037,0.0005329417038212735
28366058,20666775,0.0005329417038212735
5832751,2835111,0.0006421010698458761
2508083,15974409,0.07402680861337184
15974409,2508083,0.06202696788334363
9524363,11939484,0.0006421010698458761
9524363,1460385,0.0005329417038212735
20460946,24951510,0.0007158880529376351
28107304,8962829,0.0006421010698458761
5532320,25003905,0.7128401536806442
535266,417389,0.0005329417038212735
22577138,671825,0.0005329417038212735
15712730,28671602,0.0005329417038212735
17224370,14724975,0.5122739467448246
11167738,15355019,0.004678043844653401
6054707,3623050,0.0005329417038212735
29891188,11061773,0.02135752287282538
2649031,14089735,0.0005329417038212735
16106422,2665618,0.0005329417038212735
23115931,19272315,0.0005329417038212735
28671602,26820697,0.0005329417038212735
1857825,22321368,0.0005329417038212735
907410,478996,0.0005329417038212735
11061773,31404632,0.7749018966722001
3910945,1219074,0.0005329417038212735
17152449,14089735,0.0005329417038212735
11682335,486550,0.0006421010698458761
30468314,27196756,0.0006421010698458761
692528,854078,0.0005329417038212735
19872456,10270250,0.15583705664047953
24774658,6670942,0.007663524958654033
12574344,20580498,0.0005329417038212735
527644,11264371,0.0005329417038212735
15090814,108278,0.014544204593825903
30027163,5710341,0.0005329417038212735
952189,349241,0.0007158880529376351
27148891,30430269,0.0006421010698458761
13941428,3427405,0.0005329417038212735
8393,8514,0.005527061135955865
8135462,2665618,0.0006944265384535538
24560307,11888510,0.0005329417038212735
447184,363387,0.15540793322439653
9325315,10126908,0.2905789537539211
18533350,18026324,0.0005329417038212735
4066227,931135,0.0005329417038212735
2222347,611921,0.0006421010698458761
27433386,25538333,0.0005329417038212735
28627094,20580498,0.015702638848202603
15508537,17084864,0.0005329417038212735
24718080,20021829,0.0007241209116761963
5346495,24865368,0.0005329417038212735
5346495,6660536,0.0006421010698458761
238972,238986,0.05217423328212616
11888510,10270250,0.0006944265384535538
10126908,9325315,0.2576033591780886
910744,910757,0.0017764723460709118
1446467,1362490,0.05158375158964617
24865368,6660536,0.0019724406876037437
25003905,5532320,0.07144755994819992
20897575,20882845,0.0007158880529376351
1064563,11851236,0.004678043844653401
5474834,5806776,0.0005329417038212735
9060347,24560307,0.0005329417038212735
4010478,3678731,0.0005329417038212735
21950910,6506651,0.0005329417038212735
24560307,599695,0.0005329417038212735
4128353,11545928,0.0017764723460709118
3638964,24474138,0.024774841909242645
12256376,14562056,0.2999999961551883
18533350,16999953,0.0006421010698458761
734934,26820697,0.0005329417038212735
238986,238972,0.5180787695499295
16384837,6543378,0.0018856317120955145
31404632,11061773,0.2628735664108564
25882864,658518,0.0005329417038212735
26885919,26650305,0.0007271974577188132
4821436,2935735,0.0006421010698458761
23403252,27776551,0.0007241209116761963
17324120,27776551,0.0006944265384535538
21397581,10270250,0.0005329417038212735
321278,3342055,0.006083059321535318
238972,910744,0.0005329417038212735
363387,238972,0.680965945401507
13726895,3319769,0.0005329417038212735
7083242,23096959,0.007134456331620845
1606654,3786218,0.0005329417038212735
12765913,1200050,0.0005329417038212735
5254650,1090311,0.0006944265384535538
4912314,3638964,0.0005329417038212735
24850617,943149,0.0005329417038212735
22641745,15480067,0.0007271974577188132
10697582,321278,0.0005329417038212735
22387458,2055965,0.0006421010698458761
27494663,10826219,0.0006421010698458761
10435644,10707658,0.0005329417038212735
4973784,3308958,0.15574953734191388
2932773,1020639,0.0006944265384535538
24774804,931135,0.0005329417038212735
12468921,8276387,0.0005329417038212735
1965901,3342055,0.0005329417038212735
8201256,206084,0.0006421010698458761
11369603,17912002,0.01434994883992836
28726977,481872,0.0005329417038212735
28305425,28394156,0.0005329417038212735
21243212,11061773,0.5164190488856568
8100172,6578551,0.0007158880529376351
27620277,2833537,0.0006944265384535538
2833537,5932749,0.0005329417038212735
19097645,17374628,0.0017764723460709118
108278,4210958,0.0005329417038212735
26702968,1784628,0.0005329417038212735
20962139,15355019,0.0005329417038212735
2293158,18219900,0.0005329417038212735
43371,27,0.0005329417038212735
20666775,28366058,0.0005329417038212735
4222911,20580498,0.0006421010698458761
238983,238986,0.5135174773870743
6766558,7508411,0.0005329417038212735
71019,588600,0.0005329417038212735
19745004,20558462,0.0006421010698458761
27561243,30430269,0.0006944265384535538
14812631,3342055,0.0006421010698458761
2023124,3238243,0.0005329417038212735
3238243,2023124,0.0005329417038212735
238972,27,0.0005329417038212735
1739767,206084,0.0005329417038212735
1424470,4268140,0.02141620285908368
17821820,1200050,0.0005329417038212735
758079,9403933,0.0005329417038212735
901277,4106792,0.0005329417038212735
18849374,14089735,0.0005329417038212735
4637221,19548750,0.0006944265384535538
1801829,3016562,0.046698791523536176
9954101,14982460,0.0005329417038212735
7411076,1272666,0.0005329417038212735
4348524,167174,0.0005329417038212735
16354995,308770,0.0005329417038212735
25324340,2996011,0.5122739467448246
19868180,18818187,0.0006421010698458761
24669372,4723248,0.05223297012798408
6255503,931135,0.0005329417038212735
20962139,24560307,0.0005329417038212735
22252531,4555644,0.0005329417038212735
8780590,22361331,0.0005329417038212735
15670215,143580,0.005934037002904471
23627382,22148545,0.0017764723460709118
3288595,3308958,0.0007271974577188132
10270250,11888510,0.0005329417038212735
1380117,27652771,0.0007158880529376351
2752522,2751199,0.0005329417038212735
29600667,26509369,0.0019718664859289196
17558946,321278,0.0006421010698458761
26077653,10270250,0.0005329417038212735
24669372,1020639,0.0007241209116761963
22002175,9787757,0.0005329417038212735
29939198,27776551,0.0006421010698458761
27105154,24560307,0.0005329417038212735
27105154,4128353,0.0006421010698458761
4137249,9090937,0.0006421010698458761
4090287,3678731,0.0005329417038212735
2916197,507775,0.0017764723460709118
904810,8514,0.0005329417038212735
9530789,19257170,0.0005329417038212735
15191676,7083242,0.0005329417038212735
6543378,19939216,0.0021403368994862533
15168264,1460385,0.0006421010698458761
4128353,321278,0.04794232216578582
13131245,6209952,0.0006421010698458761
3631697,7691631,0.0005329417038212735
11589713,23096959,0.0017764723460709118
22993377,22660201,0.2216527378333275
3193719,4164482,0.0005329417038212735
30433396,21399598,0.0005329417038212735
11002815,858127,0.0020311775334616506
26661814,1090311,0.0006421010698458761
12983151,507775,0.0005329417038212735
2297550,4079740,0.0006421010698458761
24917465,8569918,0.0005329417038212735
11061773,15426083,0.0005329417038212735
2935735,1254497,0.056219125957960685
11667865,7362671,0.0005329417038212735
25476601,1090311,0.046698791523536176
19360616,7691631,0.08023647072232176
1093228,17049596,0.0005329417038212735
5474834,2729788,0.0056362205019804676
10435644,16297763,0.0005329417038212735
11796974,478996,0.0006421010698458761
23519392,206084,0.0005329417038212735
1914329,23096959,0.07398526689336707
27562508,25652980,0.0005329417038212735
16180517,5952670,0.002192662368093931
23291630,14087781,0.0005329417038212735
14087781,23291630,0.0005329417038212735
1446467,993110,0.0005329417038212735
17197934,2945088,0.017180006477603246
1801329,238972,0.0005329417038212735
1032,15045751,0.0005329417038212735
238972,238983,0.0007241209116761963
17930752,17950592,0.0005329417038212735
14663768,714074,0.06311129209559133
3351871,206084,0.0005329417038212735
13695735,10126908,0.0005329417038212735
11419775,11949423,0.0005329417038212735
26553597,10707658,0.16787225035222939
6052682,206084,0.0005329417038212735
5433677,3319769,0.021325108618435375
2410676,5801666,0.0005329417038212735
1195004,7639232,0.0005329417038212735
10126908,10975056,0.07910517232535104
2410676,1446467,0.0005329417038212735
2410676,1362490,0.07585148617615516
7480345,23148176,0.0005329417038212735
4090287,16029103,0.004678043844653401
9998516,20580498,0.0005329417038212735
26077653,15062869,0.0005329417038212735
27652771,1380117,0.0006421010698458761
1599397,2338279,0.0005329417038212735
4025121,13049233,0.04658963215751157
238972,447184,0.05319114678531115
8966356,17728164,0.0005329417038212735
1632980,1301745,0.04658963215751157
14003349,1200050,0.0005329417038212735
9511641,2067253,0.0005329417038212735
17671906,17912002,0.0005329417038212735
17671906,16184890,0.0005329417038212735
16184890,17912002,0.01434994883992836
11931032,12136863,0.0006421010698458761
20110347,16843183,0.0005329417038212735
2476855,14089735,0.0005329417038212735
20725617,18342541,0.0005329417038212735
238983,238972,0.00222722365430385
13667312,12912885,0.0005329417038212735
206084,8201256,0.0005329417038212735
27196756,31090585,0.0005329417038212735
3579088,596892,0.05073473429834371
19257170,29491240,0.0005329417038212735
27196756,30486405,0.0005329417038212735
9996255,10067157,0.0022272358296403522
308770,8514,0.007177567645154108
1402936,3342055,0.0005329417038212735
4331833,12244838,0.0006421010698458761
24117219,1385122,0.0005329417038212735
24117219,658518,0.0005329417038212735
16262387,14982460,0.0005329417038212735
27227932,23627382,0.0005329417038212735
4056288,17303641,0.0005329417038212735
23797315,3319769,0.0005329417038212735
20921872,19745004,0.0005329417038212735
13384052,4648505,0.0021403368994862533
28096281,13346571,0.0006421010698458761
20653934,7691631,0.0060307338529276425
20728874,25592861,0.0005329417038212735
29105003,27776551,0.0005329417038212735
979480,2114213,0.0005329417038212735
22876353,15045751,0.0005329417038212735
7741856,9393759,0.0006421010698458761
3149845,4435792,0.0007271974577188132
22442668,29500061,0.0020311775334616506
10932604,168370,0.0006421010698458761
16860049,7177096,0.0005329417038212735
238986,238983,0.5137128715269323
28199205,22652644,0.0005329417038212735
3449635,3449583,0.0017764723460709118
6578551,8100172,0.0021403368994862533
12414082,14105478,0.0006944265384535538
27196756,30468314,0.0005329417038212735
20789757,8514,0.5634339159966741
21950873,21950910,0.0005329417038212735
11061773,2833537,0.0006421010698458761
11061773,27620277,0.017341491312235523
28769620,13512328,0.0005329417038212735
1090311,5254650,0.0006421010698458761
21413198,24560307,0.0005329417038212735
16297763,10707658,0.0018856317120955145
893522,11545928,0.0005329417038212735
12446895,3016562,0.0005329417038212735
167174,45547,0.0006944265384535538
3214406,23021810,0.0005329417038212735
27427758,27427417,0.0006421010698458761
26825462,28305425,0.0005329417038212735
25606869,4723248,0.0005329417038212735
26077653,26800584,0.0006421010698458761
321278,19872239,0.00628543904031838
2081290,2081289,0.06772980698543075
8927771,9060347,0.0005329417038212735
1362490,15515181,0.06040663929361866
10391073,26437605,0.0005329417038212735
22119747,7691631,0.01434994883992836
24560307,24835467,0.0005329417038212735
28710753,1385122,0.0005329417038212735
2136524,658518,0.0005329417038212735
8962829,757363,0.0007271974577188132
11796974,757363,0.0007289100453541057
45547,167174,0.0007283358436792818
206084,4106792,0.008061951129372412
19994257,20666775,0.0005329417038212735
3876119,2634628,0.0006421010698458761
1204412,7056202,0.0005329417038212735
16745868,20260602,0.0005329417038212735
2338279,1599397,0.0006421010698458761
27719177,21399598,0.0006421010698458761
10780607,32848140,0.0006421010698458761
23059575,7691631,0.7259321691268861
14798348,24946152,0.0005329417038212735
30859333,28924109,0.0007283358436792818
2081289,28710753,0.0005329417038212735
14448779,28710753,0.0072867270111787105
3427405,168370,0.0006944265384535538
29217912,17620347,0.0005329417038212735
19036577,3195124,0.0005329417038212735
4137249,481872,0.18550032807917655
7394347,321278,0.0005329417038212735
30056447,931135,0.0005329417038212735
16520788,11116372,0.0005329417038212735
30779589,14089735,0.0005329417038212735
23984796,658518,0.0007283358436792818
12706290,5612317,0.0006944265384535538
27727916,3319769,0.0006421010698458761
14536054,355634,0.0017764723460709118
2331534,1599151,0.04658963215751157
8262427,481872,0.0005329417038212735
11589713,7691631,0.007418669913238864
18023059,28155823,0.0006421010698458761
32340557,23096959,0.0006944265384535538
2163263,5830987,0.0005329417038212735
19927831,20264700,0.0056362205019804676
1362490,2410676,0.08999323349233876
22737337,22737329,0.006176279674293778
32104924,1784628,0.004678043844653401
15907354,9257808,0.0018856317120955145
4648505,24500594,0.0006421010698458761
23404839,27494663,0.0020311775334616506
28677940,10344201,0.0006421010698458761
7748227,447036,0.0020311775334616506
2183193,23924195,0.01434994883992836
1725199,355893,0.5122739467448246
7411076,22155032,0.0005329417038212735
1287859,2156455,0.0006944265384535538
22982974,7639232,0.0006421010698458761
19614228,321278,0.0005329417038212735
4648505,13384052,0.01853269648587749
4106792,9214768,0.0006421010698458761
26927081,26650305,0.0006944265384535538
26885032,26650305,0.0006421010698458761
12380069,7873535,0.0006421010698458761
11896413,17372733,0.0005329417038212735
20905275,17372733,0.0005329417038212735
11324222,321278,0.0005329417038212735
27776551,7209439,0.0007241209116761963
20929025,21060126,0.0005329417038212735
20929025,19606628,0.24663019879022255
4555644,24777832,0.0005329417038212735
24560307,28096281,0.0006944265384535538
8486799,9996255,0.0005329417038212735
10846437,20100867,0.0005329417038212735
4580780,321278,0.0006421010698458761
357681,14089735,0.0006421010698458761
1036336,19099484,0.0005329417038212735
32403967,12791642,0.002399160986609372
8270619,4197769,0.0005329417038212735
20580498,23096959,0.5845454441118634
21233191,27729907,0.0005329417038212735
26050796,9996255,0.0023444495014011547
11589713,13234395,0.0007158880529376351
854078,692528,0.0005329417038212735
32270084,24910542,0.0005329417038212735
25331009,308770,0.0006421010698458761
4704710,1385122,0.6674756352319776
21796735,5151909,0.0005329417038212735
213469,867564,0.0005329417038212735
15045751,11589713,0.0005329417038212735
23774298,23770421,0.04819702735317655
32848140,10780607,0.0006421010698458761
1232968,596892,0.0005329417038212735
12820537,261943,0.0005329417038212735
611921,447184,0.0005329417038212735
6966619,777444,0.0005329417038212735
10975056,10126908,0.08532637505888822
14712850,22700458,0.0006421010698458761
481872,321278,0.0005329417038212735
19896256,321278,0.0005329417038212735
6780534,1466080,0.0005329417038212735
12498335,9996255,0.0007289669049537159
1516094,4738266,0.0006421010698458761
26873147,27790789,0.005921574486903039
98540,79712,0.0006421010698458761
2081289,1385122,0.004787203210678004
11061773,28061676,0.0005329417038212735
730070,4434126,0.0005329417038212735
658518,788264,0.0005329417038212735
355634,3867127,0.0005329417038212735
28394156,28305425,0.0005329417038212735
7344953,37690,0.0006421010698458761
31404632,29891188,0.0005329417038212735
14089735,357681,0.0005329417038212735
24254047,14089735,0.0005329417038212735
10067157,9996255,0.001972526163146353
7529257,2594187,0.0007158880529376351
25627422,15800559,0.0005329417038212735
12511640,17558946,0.0005329417038212735
32452938,3468294,0.0005329417038212735
3794049,1549395,0.0007241209116761963
2916712,507775,0.0023490841194798483
27563721,30921526,0.0006421010698458761
14000045,3195124,0.0005329417038212735
16185172,14225208,0.0021403368994862533
10851820,13815852,0.0005329417038212735
238986,13347640,0.001970728099968451
13347640,238986,0.5180787695499295
8962829,167174,0.0006421010698458761
18107697,16349163,0.0005329417038212735
11061773,5932749,0.0005329417038212735
218157,13807606,0.0005329417038212735
10270250,321278,0.0005329417038212735
28283593,26516210,0.05395642517362891
11589713,11225014,0.0020311775334616506
24395109,13631558,0.0005329417038212735
13631558,24395109,0.0005329417038212735
24474126,24474138,0.02371425761610937
11164718,9521528,0.0005329417038212735
2649214,5830987,0.0005329417038212735
5312648,5282596,0.01973858162301013
10344201,6607925,0.0005329417038212735
6607925,10344201,0.0005329417038212735
29985850,13305534,0.0006421010698458761
22148545,23627382,0.006083059321535318
28223616,10270250,0.0005329417038212735
13258039,355893,0.0005329417038212735
15350898,11753734,0.0005329417038212735
30701212,19745004,0.0006421010698458761
13810259,15337722,0.0006944265384535538
